Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad],DVL X [m/s],DVL Y [m/s],DVL Z [m/s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
139.35,0.6089535605678158,0.5733460931882304,-19.958498,1.404537,-0.538583,-0.004043,0.017208946424664,0.0010122909661567,-0.4835783933033613,1.501311294935277,0.1342360937506531,-0.014893458037915,6.7000000000006e-05,-0.0015429999999999,-0.097968,1.899999999999999e-05,-4.000000000000011e-06,0.000173
140.35,0.6089534593387192,0.5733463157177101,-19.952185,1.411682,-0.521518,-0.006921,0.0181863308057809,0.0004537856055186,-0.4663871445173123,1.4991941194448262,0.1291548396909407,-0.016926109046645,-5.5999999999994e-05,-0.0016749999999999,-0.097965,-9.00000000000001e-06,-9.00000000000001e-06,0.000176
141.35,0.6089533626474787,0.5733465396434531,-19.945385,1.420945,-0.503175,-0.006506,0.0184306769010601,-0.0007679448708775,-0.4488987010662344,1.505629654465192,0.1342868132142234,-0.0159307740487838,-0.0001799999999999,-0.0015759999999999,-0.097942,-9.000000000000012e-06,-1.0000000000000013e-05,0.000181
142.36,0.608953268748765,0.5733467642673279,-19.939802,1.429454,-0.480973,-0.004877,0.0167202542341056,-0.0020071286397933,-0.4310267564186152,1.5043680781774176,0.1198273094359485,-0.0128580799936946,-0.0002939999999999,-0.0014609999999999,-0.097865,3.699999999999999e-05,-1.200000000000001e-05,0.000178
143.36,0.6089531793879073,0.5733469899384,-19.936932,1.43579,-0.457865,-0.000514,0.018133970928221,-0.0034557519189486,-0.4131367127066527,1.5030080954259015,0.1125888265456584,-0.0097869680838881,-0.0003799999999999,-0.0015959999999999,-0.097933,9.99999999999999e-06,-5.000000000000011e-06,0.000174
144.36,0.6089530947394385,0.5733472161330712,-19.938032,1.439788,-0.43829,0.002111,0.0189193690916185,-0.0044854961776252,-0.3955438636597199,1.5008056203880316,0.1132835672256501,-0.0138638743981323,-0.0005299999999999,-0.0017239999999999,-0.097922,1.399999999999999e-05,-1.0000000000000103e-06,0.000171
145.36,0.608953014454293,0.5733474435494726,-19.939777,1.442095,-0.420033,0.000328,0.0190939020168179,-0.0050963614158234,-0.3783350568613965,1.5000818310483206,0.1111060741442591,-0.0169245760941844,-0.0005269999999999,-0.0016399999999999,-0.097977,7.99999999999999e-06,-4.00000000000001e-06,0.00017
146.37,0.6089529364380754,0.5733476711404072,-19.938578,1.445967,-0.398642,-0.002527,0.019669860669976,-0.0057595865315811,-0.3612306382056343,1.5051838446712569,0.1090015257453168,-0.0118372222606198,-0.0006239999999999,-0.0019159999999999,-0.097893,1.399999999999999e-05,-1.100000000000001e-05,0.000169
147.37,0.6089528619125163,0.5733478994294733,-19.937626,1.453488,-0.376643,0.001906,0.0210661240715715,-0.0071034900556168,-0.344231672343277,1.5082365692919892,0.0974844562661521,-0.0026535600280426,-0.0007819999999999,-0.0016529999999999,-0.097767,-5.6000000000000006e-05,-1.00000000000001e-06,0.000164
148.37,0.6089527922738792,0.5733481294638687,-19.944012,1.463302,-0.361853,0.010611,0.0175056523975031,-0.0080285145591738,-0.3277381887388827,1.51274567875038,0.0830947058615624,-0.0026666819891572,-0.0006399999999999,-0.0013199999999999,-0.098046,-2.200000000000001e-05,2.399999999999999e-05,0.000169
149.37,0.608952725078703,0.5733483612435933,-19.955076,1.470855,-0.352302,0.009326,0.0147305788868321,-0.0066147978650583,-0.3110524222107974,1.5048130991340516,0.0764959419629398,-0.0189760808327947,-0.0004779999999999,-0.0010449999999999,-0.098206,2.499999999999999e-05,2.499999999999999e-05,0.000181
150.38,0.6089526601524547,0.5733485942450486,-19.957232,1.471901,-0.333699,-0.00488,0.0147131255943121,-0.0041887902047863,-0.2930760894206152,1.499692204466422,0.0785988833371579,-0.0301914068369572,-0.0004559999999999,-0.0015819999999999,-0.098063,6.599999999999999e-05,-5.000000000000011e-06,0.000177
151.38,0.6089525994149969,0.5733488263738391,-19.945993,1.469402,-0.303559,-0.013959,0.0202458193231342,-0.0040491638646267,-0.2751162499918663,1.4953369098965867,0.0814368871528342,-0.0209836744585607,-0.0006139999999999,-0.0017509999999999,-0.097738,2.499999999999999e-05,-2.600000000000001e-05,0.000162
152.38,0.6089525442625924,0.5733490579790308,-19.934397,1.471046,-0.275823,-0.005822,0.0223925743030872,-0.0066147978650583,-0.2583958735847134,1.5070346343341858,0.0743583015255215,-0.0046857830152235,-0.0007469999999999,-0.0018549999999999,-0.097689,-3.9000000000000006e-05,-9.000000000000009e-06,0.00015
153.38,0.608952494171643,0.5733492901078212,-19.936325,1.479055,-0.261006,0.009025,0.0204203522483336,-0.008883725892651,-0.2431242426297626,1.5151858114275207,0.0535114673553241,-0.0067529158298675,-0.0007939999999999,-0.0013329999999999,-0.097891,-6.500000000000001e-05,1.599999999999999e-05,0.000152
154.39,0.6089524463496214,0.5733495238074081,-19.947397,1.487274,-0.251448,0.009993,0.0133168621927167,-0.0081855941918533,-0.2280102672661448,1.510101395885174,0.0541717339135264,-0.0108189380463418,-0.0006589999999999,-0.0009839999999999,-0.098112,3.099999999999999e-05,1.999999999999999e-05,0.000167
155.39,0.6089524002729291,0.5733497585541926,-19.953268,1.490316,-0.233255,0.000716,0.0130027029273577,-0.0063704517697793,-0.2115167836617504,1.5056915108136948,0.0570054016731225,-0.0179521154368581,-0.0006729999999999,-0.0016609999999999,-0.097995,4.1999999999999984e-05,9.999999999999898e-07,0.000166
156.39,0.6089523576868955,0.5733499938245757,-19.950541,1.488078,-0.209314,-0.004453,0.0194080612821769,-0.0058643062867009,-0.194726070485743,1.506520695581223,0.0476268527809333,-0.0159096925379185,-0.0006489999999999,-0.0017929999999999,-0.097885,-2.300000000000001e-05,-1.300000000000001e-05,0.000154
157.39,0.6089523177188555,0.573350228745893,-19.947132,1.486198,-0.191797,-0.001321,0.0193033415270572,-0.0070860367630969,-0.1790358048564082,1.507451011443363,0.0295849447140665,-0.0128443002786169,-0.0007599999999999,-0.0014479999999999,-0.097931,-1.700000000000001e-05,-6.0000000000000095e-06,0.000158
158.4,0.6089522817650729,0.5733504631436116,-19.948732,1.489021,-0.181143,0.003318,0.0149574716895914,-0.008272860654453,-0.1633449807217133,1.510401147631433,0.0223980697101817,-0.018981531995798,-0.0008249999999999,-0.0013429999999999,-0.097991,1.399999999999999e-05,2.999999999999989e-06,0.00017
159.4,0.6089522489528829,0.5733506985885277,-19.950865,1.495253,-0.165931,0.000491,0.0152890842474703,-0.0084473935796525,-0.1468344452505283,1.5131428444100552,0.0339839428009201,-0.0210370264617095,-0.0008049999999999,-0.0012389999999999,-0.098016,1.899999999999999e-05,-1.0409497792752504e-20,0.00017
160.4,0.6089522192822857,0.5733509356042401,-19.947632,1.499397,-0.140446,-0.005417,0.0166329877715059,-0.0083775804095727,-0.1294860819252153,1.510966764759892,0.0332354443767991,-0.023070627323539,-0.0009599999999999,-0.0016139999999999,-0.09789,2.799999999999999e-05,-8.00000000000001e-06,0.000159
161.4,0.6089521938004786,0.5733511726199525,-19.941256,1.498422,-0.112588,-0.005301,0.0196175007924162,-0.0091280719879303,-0.1132541184559399,1.5074301895815236,0.0295844655209959,-0.0138652288855447,-0.0010229999999999,-0.0017309999999999,-0.097867,-5.1000000000000006e-05,-1.3000000000000008e-05,0.000146
162.41,0.6089521735546594,0.573351409286599,-19.940136,1.496649,-0.092828,0.003263,0.0178721715404219,-0.0106988683147251,-0.0981571949591135,1.5119728713381229,0.0151981252893897,-0.0036674053825256,-0.0011339999999999,-0.0014979999999999,-0.097862,-1.700000000000001e-05,-4.000000000000008e-06,0.000145
163.41,0.6089521580212289,0.5733516459532457,-19.948555,1.497408,-0.082967,0.012164,0.0152367243699104,-0.0116587994033221,-0.083670665461588,1.5078766344711196,-0.0065151001163085,-0.0056880891803367,-0.0010149999999999,-0.0013249999999999,-0.097975,-1.200000000000001e-05,1.499999999999999e-05,0.000153
164.41,0.6089521431859304,0.573351883143491,-19.960382,1.499946,-0.075143,0.009379,0.0133168621927167,-0.0106988683147251,-0.0686962466249598,1.5106870227930376,-0.0064851644975108,-0.0220378189743961,-0.0008569999999999,-0.0011109999999999,-0.098218,9.999999999999898e-07,1.699999999999999e-05,0.000167
165.41,0.608952129921428,0.5733521206828022,-19.964327,1.501689,-0.057842,-0.00193,0.0151145513222708,-0.0090757121103703,-0.0523774530253977,1.5012024994344064,-0.000100286889139,-0.0271087936919126,-0.0008409999999999,-0.0013439999999999,-0.09802,9.9999999999999e-07,1.99999999999999e-06,0.000162
166.42,0.6089521203221171,0.5733523587457121,-19.957397,1.501616,-0.032007,-0.010085,0.0168947871593051,-0.0084997534572124,-0.0360410839602683,1.5020130410014432,-0.0080333824725555,-0.0271097060966452,-0.0009219999999999,-0.0015119999999999,-0.097934,-4.000000000000009e-06,-1.400000000000001e-05,0.000154
167.42,0.6089521147370636,0.5733525959359576,-19.947796,1.50128,-0.006917,-0.00766,0.0172787595947438,-0.0095993108859686,-0.0204552064734955,1.511501997592264,-0.0129728107948785,-0.0159120952949539,-0.0010949999999999,-0.0013999999999999,-0.09783,-1.5000000000000007e-05,-1.5000000000000007e-05,0.000146
168.42,0.6089521147370636,0.5733528333007357,-19.944401,1.501267,0.010622,0.001177,0.0149749249821113,-0.0116238928182821,-0.0056373785773564,1.5065320244367484,-0.0195305778189216,-0.0138485528331111,-0.0011609999999999,-0.0014659999999999,-0.097842,5.999999999999991e-06,-2.000000000000009e-06,0.00015
169.42,0.6089521184022549,0.5733530696183166,-19.949783,1.501085,0.022346,0.007986,0.0152541776624304,-0.0126885436619987,0.0091804318654901,1.5088533635614163,-0.0317788311936072,-0.0128329914426561,-0.0012489999999999,-0.0013909999999999,-0.0979,-1.0000000000000013e-05,3.999999999999991e-06,0.000157
170.43,0.6089521222419794,0.5733533059358972,-19.958717,1.500424,0.032561,0.008204,0.0150272848596711,-0.0127583568320783,0.0246964089157197,1.50681317515783,-0.0455253443029713,-0.0209906326220627,-0.0012179999999999,-0.0015579999999999,-0.098034,3.499999999999999e-05,9.99999999999999e-06,0.000163
171.43,0.6089521278270329,0.5733535433006756,-19.964899,1.499694,0.047344,0.003143,0.0168598805742652,-0.0121649448864005,0.0407359847415476,1.5046099304516272,-0.0433851997756083,-0.0220039051256802,-0.0011439999999999,-0.0014399999999999,-0.097993,-4.00000000000001e-06,3.99999999999999e-06,0.000167
172.43,0.6089521372518109,0.573353780141855,-19.964569,1.498413,0.06804,-0.002361,0.0170344134994646,-0.0117111592808818,0.0572817060504539,1.5082168907126057,-0.0440649812392949,-0.0261023610345989,-0.0011659999999999,-0.0015649999999999,-0.097964,2.799999999999999e-05,-6.00000000000001e-06,0.000161
173.43,0.6089521515635107,0.5733540168085016,-19.959822,1.497772,0.091607,-0.004482,0.0182386906833407,-0.0122522113490002,0.0736179878491208,1.509011516206145,-0.0491095462280175,-0.0230409728854795,-0.0012319999999999,-0.0014209999999999,-0.097915,-2.200000000000001e-05,-7.000000000000009e-06,0.000157
174.44,0.608952169540402,0.5733542534751481,-19.955919,1.496565,0.113338,-0.00165,0.0158650429006284,-0.0132645023151567,0.0896226570899088,1.5163756017154773,-0.0576858280891457,-0.0148963821008097,-0.0013229999999999,-0.0014309999999999,-0.097899,-4.000000000000009e-06,-1.0000000000000097e-06,0.000157
175.44,0.6089521924042153,0.5733544896181959,-19.957201,1.495046,0.13123,0.005067,0.0158999494856683,-0.0138055543832751,0.1053131670653378,1.5092885074402398,-0.0649886268350081,-0.0026145762396455,-0.0012969999999999,-0.0014329999999999,-0.097829,-2.200000000000001e-05,4.999999999999991e-06,0.000157
176.44,0.6089522184096211,0.5733547257612437,-19.96666,1.493611,0.144991,0.013808,0.0154985237577096,-0.0136484747505956,0.1209862237482469,1.5081672217972573,-0.0909978677877942,0.0004607129446026,-0.0013029999999999,-0.0013599999999999,-0.097838,-1.600000000000001e-05,1.699999999999999e-05,0.000163
177.44,0.6089522459858232,0.5733549619042915,-19.983208,1.492203,0.153166,0.018072,0.0138928208458748,-0.0125314640293192,0.1370781769049271,1.5154880854250363,-0.1024680077482855,-0.0118178964648623,-0.0010919999999999,-0.0011249999999999,-0.098089,1.9999999999999893e-06,2.099999999999999e-05,0.000174
178.45,0.6089522742601571,0.5733551989200039,-19.997231,1.490526,0.161599,0.009107,0.0127409035395586,-0.0107337748997651,0.1540776663660594,1.505326971204271,-0.1040379444873737,-0.0311812684446549,-0.0008469999999999,-0.0012849999999999,-0.098151,5.999999999999999e-05,1.4999999999999989e-05,0.000183
179.45,0.6089523053270178,0.5733554347139859,-19.996695,1.487249,0.182516,-0.008669,0.0154810704651897,-0.0092502450355698,0.1721243708316807,1.5095033432957694,-0.0924353701008235,-0.0352851956805987,-0.0009169999999999,-0.0013049999999999,-0.097963,1.199999999999999e-05,-1.200000000000001e-05,0.000179
180.45,0.6089523404081357,0.573355669984369,-19.98103,1.483788,0.217542,-0.017131,0.0188495559215387,-0.009773843811168,0.1902932483449417,1.5107810681751097,-0.0736408984748924,-0.0199769918527559,-0.0010839999999999,-0.0015669999999999,-0.097759,-3.2000000000000005e-05,-1.600000000000001e-05,0.000156
181.45,0.6089523836923012,0.5733559056038181,-19.966955,1.48004,0.254602,-0.007215,0.0187273828738991,-0.0115715329407224,0.2067866097762881,1.501620934548144,-0.0845774157766233,0.0035476998613787,-0.0012099999999999,-0.0012289999999999,-0.097809,-3.9000000000000006e-05,-6.000000000000009e-06,0.000139
182.46,0.6089524336087179,0.5733561396524707,-19.970303,1.47598,0.274354,0.013868,0.013229595730117,-0.012897983172238,0.2211332162276815,1.494859587881169,-0.1178737903221865,0.0178783230987175,-0.0011999999999999,-0.0011359999999999,-0.097835,-8.000000000000008e-06,1.8999999999999998e-05,0.000138
183.46,0.6089524859685954,0.5733563731775247,-19.992907,1.472872,0.273732,0.028392,0.0115366263556825,-0.0119729586686809,0.2349387531576641,1.4973391231617796,-0.1460106340248361,0.0097075200632216,-0.0009349999999999,-0.0011549999999999,-0.098082,-1.900000000000001e-05,3.8e-05,0.000165
184.46,0.6089525374558084,0.5733566061789798,-20.019989,1.472195,0.265974,0.022889,0.0113097335529232,-0.0088313660150911,0.2504896542462262,1.5061453345545042,-0.1646872590652994,-0.0148298323409109,-0.0005439999999999,-0.0014759999999999,-0.098219,0.0001059999999999,2.999999999999999e-05,0.000188
185.46,0.6089525863250274,0.5733568383077703,-20.032112,1.471025,0.274425,0.001116,0.0171042266695444,-0.0055501470213419,0.2685712652968874,1.5080106540552964,-0.1451725138199099,-0.0352662963737987,-0.0003869999999999,-0.0016729999999999,-0.098152,1.6999999999999986e-05,4.9999999999999886e-06,0.000194
186.47,0.6089526365905099,0.5733570699129621,-20.020725,1.467195,0.307452,-0.020234,0.0207694180987325,-0.0044680428851053,0.2879618907398369,1.5171275193374258,-0.1212322705763232,-0.0322431526680835,-0.0005129999999999,-0.0016669999999999,-0.097802,-2.300000000000001e-05,-1.900000000000001e-05,0.000172
187.47,0.6089526954081056,0.5733573011690879,-19.995796,1.459783,0.351447,-0.023756,0.0208741378538521,-0.0060039326268603,0.3060434843372057,1.5113412921285447,-0.1140763292337261,-0.012820115825496,-0.0007529999999999,-0.0014639999999999,-0.097789,-5.000000000000001e-05,-2.200000000000001e-05,0.000148
188.47,0.6089527633014136,0.5733575324252138,-19.978636,1.451751,0.384054,-0.007449,0.016615534478986,-0.0084124869946125,0.3216816344350749,1.5008952826040796,-0.138026964667612,0.0117339560023672,-0.0009419999999999,-0.0012339999999999,-0.097604,-3.2000000000000005e-05,-6.000000000000009e-06,0.000139
189.47,0.6089528378269726,0.5733577621105435,-19.984121,1.446649,0.393357,0.016912,0.0126885436619987,-0.0100007366139274,0.3356616868369644,1.499139946304842,-0.1690992914948387,0.0209400512668419,-0.0009029999999999,-0.0009909999999999,-0.097904,-4.000000000000001e-05,2.199999999999999e-05,0.000155
190.48,0.6089529135742622,0.573357991795873,-20.009682,1.44452,0.387338,0.029072,0.0087615528450115,-0.0089535390627308,0.3505319269705412,1.4973350969580823,-0.2030660119159875,0.0076809556088787,-0.0005829999999999,-0.0012139999999999,-0.098156,6.599999999999999e-05,3.299999999999999e-05,0.000178
191.48,0.6089529870526237,0.5733582206085379,-20.036644,1.44357,0.386014,0.020165,0.0135612082879959,-0.0059864793343404,0.3674267141298462,1.495726071634992,-0.1944246032868519,-0.0106974421290622,-0.0003339999999999,-0.0013139999999999,-0.098198,4.399999999999999e-05,2.399999999999999e-05,0.000191
192.48,0.608953058785656,0.5733584488976041,-20.044918,1.440353,0.404299,-0.002977,0.0174532925199432,-0.0033684854563489,0.3863286299289448,1.5012639695880643,-0.1784743534342301,-0.0239987489032215,-0.0001359999999999,-0.0015829999999999,-0.098112,2.299999999999999e-05,2.9999999999999886e-06,0.000187
193.48,0.6089531354056101,0.5733586768376044,-20.03093,1.43256,0.441608,-0.019956,0.0201585528605345,-0.0024783675378319,0.4053701720682031,1.5068775080715828,-0.1625171809300896,-0.0168751968140485,-0.0003229999999999,-0.0016329999999999,-0.097743,2.399999999999999e-05,-1.200000000000001e-05,0.000162
194.49,0.6089532193559472,0.5733589037304071,-20.009808,1.422195,0.48001,-0.016392,0.0204028989558137,-0.003630284844148,0.4227012915405067,1.4962557979950484,-0.1749184525953071,-0.0015136521607422,-0.0005139999999999,-0.0016479999999999,-0.09776,-4.2e-05,-1.2000000000000009e-05,0.000147
195.49,0.6089533118583974,0.5733591278306831,-20.001383,1.413815,0.500577,0.001657,0.0169471470368649,-0.0053407075111024,0.4378681852870448,1.4972343952740776,-0.1929607537635089,0.0066575945569486,-0.0005979999999999,-0.0013159999999999,-0.097863,-3.5000000000000004e-05,1.999999999999991e-06,0.000146
196.49,0.6089534082005722,0.5733593507092286,-20.010633,1.408778,0.504658,0.01468,0.0125140107367993,-0.0059690260418205,0.4523719062777028,1.500439332161719,-0.218921055973516,0.0066525239221209,-0.0005309999999999,-0.0011099999999999,-0.098004,7.99999999999999e-06,1.2999999999999987e-05,0.000156
197.49,0.6089535047172798,0.5733595732387082,-20.025648,1.405894,0.507902,0.012671,0.0121649448864004,-0.0051487212933831,0.4674689519475762,1.4939212456867788,-0.2197263943902788,-0.0045567431252683,-0.0003389999999999,-0.0013489999999999,-0.09807,6.799999999999999e-05,1.399999999999999e-05,0.000162
198.5,0.6089536001867899,0.5733597950700562,-20.032593,1.401692,0.522169,0.001097,0.0168947871593051,-0.0038397243543875,0.4835783933033614,1.498960405487105,-0.2189464427109102,-0.0086609982202432,-0.0002639999999999,-0.0014949999999999,-0.097902,-5.0000000000000106e-06,6.99999999999999e-06,0.000165
199.5,0.6089536987978926,0.5733600167268712,-20.028826,1.394184,0.546498,-0.00669,0.0179768912955415,-0.0029496064358702,0.4999320934879632,1.4908937367879231,-0.2067650576853845,-0.0045488254420718,-0.0002169999999999,-0.0015259999999999,-0.097889,3.999999999999991e-06,4.999999999999991e-06,0.000157
200.5,0.6089538017723185,0.5733602382091532,-20.022295,1.3842,0.570669,-0.004711,0.0178721715404219,-0.0025132741228717,0.5161636555315106,1.4909412739704837,-0.2096532433972497,-0.0014842015646519,-0.0002769999999999,-0.0014649999999999,-0.097816,-2.200000000000001e-05,-5.00000000000001e-06,0.00015
201.5,0.6089539096336662,0.5733604572479744,-20.01968,1.375352,0.587595,0.000729,0.0164410015537865,-0.0028972465583105,0.5314876638173133,1.4897179436168602,-0.2270033624745945,-0.0024958990727339,-0.0003099999999999,-0.0014439999999999,-0.098013,4.999999999999991e-06,-3.0000000000000094e-06,0.000151
202.51,0.6089540206366066,0.5733606750650649,-20.021694,1.369529,0.59974,0.003173,0.0153414441250301,-0.0035953782591082,0.5464800595452369,1.4868797959781752,-0.2328157090114245,-0.0065686463908014,-0.0003239999999999,-0.0013339999999999,-0.097939,-5.00000000000001e-06,3.999999999999991e-06,0.000152
203.51,0.6089541346066069,0.5733608907877605,-20.023516,1.364999,0.613143,-0.000268,0.0152890842474703,-0.0038048177693474,0.5617691263394147,1.4964293985862884,-0.2464243243907377,-0.0086440141859247,-0.0002689999999999,-0.0014819999999999,-0.097946,3.399999999999999e-05,7.99999999999999e-06,0.000157
204.51,0.6089542515436667,0.5733611056377914,-20.020115,1.359179,0.630316,-0.004927,0.0167202542341056,-0.0032986722862691,0.5772153251261497,1.49493797154649,-0.2406654131853701,-0.00557592241519,-0.0003209999999999,-0.0015689999999999,-0.097959,9.99999999999999e-06,2.9999999999999903e-06,0.000156
205.51,0.6089543709241876,0.5733613199642236,-20.013933,1.350327,0.649195,-0.004911,0.0180467044656213,-0.0029321531433503,0.5929755784584884,1.486278320425974,-0.2378826481626337,-0.0004379621877087,-0.0003039999999999,-0.0014609999999999,-0.097909,-1.0000000000000013e-05,-5.00000000000001e-06,0.000153
206.52,0.608954493620834,0.5733615325453264,-20.011797,1.340922,0.663938,0.00155,0.0163537350911868,-0.0032288591161895,0.6083170574901036,1.480063734306537,-0.260344668637597,0.0036775938556986,-0.0003379999999999,-0.0013579999999999,-0.097916,3.199999999999999e-05,-9.552245033349355e-21,0.000156
207.52,0.6089546182373426,0.5733617449518965,-20.016319,1.333393,0.675328,0.006649,0.015079644737231,-0.0037699111843076,0.6237806397561884,1.4923807639566242,-0.2652546569515017,-0.0014745917345336,-0.0003069999999999,-0.0015079999999999,-0.097932,-1.200000000000001e-05,9.99999999999999e-06,0.000159
208.52,0.6089547461699767,0.5733619557876701,-20.021635,1.326337,0.688866,0.003039,0.0172962128872638,-0.0035430183815483,0.6398028146493739,1.482267316138213,-0.266822676155412,-0.0085850564169888,-0.0002039999999999,-0.0013779999999999,-0.098056,2.699999999999999e-05,6.999999999999991e-06,0.000158
209.52,0.6089548779423353,0.5733621641799828,-20.019497,1.316885,0.707906,-0.006208,0.0165457213089062,-0.0027750735106708,0.6557376358134972,1.4915437299731222,-0.2573263016161417,-0.0116866511637932,-0.0001189999999999,-0.0016409999999999,-0.097949,-2.000000000000009e-06,-2.000000000000009e-06,0.000151
210.53,0.608955011634556,0.5733623711760321,-20.010656,1.305428,0.73051,-0.009292,0.0193207948195772,-0.0027925268031909,0.671148893108607,1.4815782443240042,-0.2661091910998384,-0.0004115908050016,-0.0002979999999999,-0.0017929999999999,-0.097883,1.999999999999999e-05,-7.000000000000009e-06,0.000147
211.53,0.6089551510863632,0.5733625776484825,-20.003986,1.294569,0.75147,-0.002483,0.0194604211597367,-0.0035604716740684,0.686088894052386,1.4874587743112635,-0.2732601248219501,0.0036531832318803,-0.0002809999999999,-0.0015179999999999,-0.097876,-1.800000000000001e-05,-8.63375993398884e-21,0.000141
212.53,0.6089552933306972,0.5733627815029392,-20.00651,1.286196,0.765483,0.007215,0.0173485727648236,-0.003996803987067,0.7005577084580039,1.4796746260126563,-0.2841897355866356,0.0067495347619499,-0.0003979999999999,-0.0013769999999999,-0.097847,1.0999999999999991e-05,8.999999999999992e-06,0.000143
213.53,0.6089554390656898,0.5733629844847312,-20.015579,1.280015,0.773309,0.009844,0.015079644737231,-0.0037873644768275,0.7146600037207033,1.4753944426771204,-0.2885762706919778,0.0047238577433213,-0.0002619999999999,-0.0014599999999999,-0.098074,3.0999999999999995e-05,1.0999999999999991e-05,0.000148
214.54,0.6089555839280176,0.5733631862447928,-20.022371,1.271592,0.781519,0.003644,0.0170518667919846,-0.0029321531433503,0.7292858279458305,1.474650135927292,-0.2893125424555191,-0.0065072148836529,-0.0001659999999999,-0.0018849999999999,-0.098008,3.899999999999999e-05,9.99999999999999e-06,0.000156
215.54,0.6089557308847408,0.5733633871321897,-20.020973,1.259668,0.79705,-0.004698,0.0212406569967709,-0.002129301687433,0.7446621786559007,1.480432454424939,-0.2906880795573506,-0.0095926838064026,-7.1999999999994e-05,-0.0019149999999999,-0.098034,-2.800000000000001e-05,-4.000000000000009e-06,0.000147
216.54,0.6089558809830564,0.5733635859251914,-20.012966,1.247266,0.819117,-0.009049,0.0214675497995302,-0.0021467549799529,0.759794200723984,1.4746607670700855,-0.2893145367565566,-0.0065072544599082,-0.0001679999999999,-0.0016599999999999,-0.097901,-3.600000000000001e-05,-7.000000000000008e-06,0.000142
217.54,0.6089560357937611,0.5733637821001993,-20.004864,1.237542,0.840106,-0.006067,0.0192335283569775,-0.0029845130209102,0.7741931845062298,1.4884163979048806,-0.2898713238790251,-0.000430965754038,-0.0002689999999999,-0.0015219999999999,-0.097859,-1.3000000000000008e-05,-1.000000000000008e-06,0.000131
218.55,0.6089561951423218,0.5733639768789439,-20.001728,1.230945,0.855207,-0.000579,0.0163711883837068,-0.0035081117965085,0.7877543229810557,1.4812943883047984,-0.2986236690749078,-0.0014237309974077,-0.0002959999999999,-0.0015079999999999,-0.097911,1.3999999999999991e-05,5.999999999999992e-06,0.000136
219.55,0.6089563565852776,0.5733641714831555,-20.00304,1.224767,0.864485,0.001736,0.0159348560707082,-0.0034382986264287,0.801071202627065,1.4742200507988734,-0.3117100716619329,-0.0044575182645988,-0.0003079999999999,-0.0013789999999999,-0.098018,1.999999999999999e-05,9.999999999999913e-07,0.000142
220.55,0.6089565183772992,0.5733643641675049,-20.003588,1.214952,0.873915,-0.000788,0.016004669240788,-0.0031066860685498,0.8151036672663917,1.4741986170011323,-0.3102674801386452,-0.0064998422568324,-0.0003109999999999,-0.0017889999999999,-0.097966,4.199999999999999e-05,-2.000000000000009e-06,0.000147
221.55,0.6089566836599795,0.5733645556301238,-20.000843,1.200984,0.886883,-0.003357,0.019687313962496,-0.0033335788713091,0.8296073708037571,1.4698377958243676,-0.3059840962313476,-0.0003565019629056,-0.0003969999999999,-0.0017639999999999,-0.097862,-3.000000000000009e-06,-7.000000000000008e-06,0.000144
222.56,0.6089568513861205,0.5733647443002161,-19.997292,1.186102,0.902933,-0.001618,0.0201934594455743,-0.0042236967898261,0.8443204614914843,1.475779739578842,-0.3189136456609766,0.0016665889805383,-0.0004009999999999,-0.0017829999999999,-0.097928,-3.4000000000000007e-05,-2.0000000000000084e-06,0.00014
223.56,0.6089570213811897,0.573364931050446,-19.997295,1.175597,0.918436,0.001786,0.019669860669976,-0.0047647488579445,0.8584925524709711,1.4706985046722003,-0.3168102795928775,-0.0003568210142715,-0.0004059999999999,-0.0017049999999999,-0.097917,8.999999999999992e-06,4.999999999999992e-06,0.000135
224.56,0.6089571945178515,0.5733651164044125,-20.000134,1.169371,0.931398,0.003002,0.0180990643431811,-0.0047647488579445,0.8721759338066064,1.4774016086621058,-0.3347917993801882,-0.0075273013356356,-0.0004019999999999,-0.0016699999999999,-0.098097,-2.800000000000001e-05,2.999999999999991e-06,0.000144
225.56,0.6089573702725071,0.5733653003621157,-20.000843,1.164133,0.942537,-0.001608,0.0185179433636598,-0.0045378560551851,0.8862258342851608,1.472325419199027,-0.335577077819686,-0.0156789927740665,-0.0003649999999999,-0.0014429999999999,-0.09809,-3.0000000000000094e-06,-9.184850993605148e-21,0.00015
226.57,0.608957547772492,0.5733654846688847,-19.99572,1.153097,0.955716,-0.007583,0.0169820536219048,-0.004555309347705,0.9010960744187376,1.4730738881440089,-0.3362901487736651,-0.0126176022316841,-0.0005039999999999,-0.0015559999999999,-0.097897,4.599999999999999e-05,-8.000000000000008e-06,0.000151
227.57,0.6089577280650038,0.5733656654849952,-19.986261,1.135951,0.971958,-0.009246,0.0195651409148564,-0.0050789081233033,0.9163328162419404,1.4665179209754984,-0.3298662931163796,-0.0064655577764018,-0.0006089999999999,-0.0019449999999999,-0.097913,1.299999999999999e-05,-1.5000000000000007e-05,0.000145
