Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
11:35:26.337,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.348,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.357,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.368,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.377,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.388,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.397,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.408,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.417,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.428,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.437,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.448,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.457,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.468,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.477,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.488,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.497,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.508,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.517,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.528,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.537,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.548,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.557,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.568,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.577,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.588,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.597,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.608,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.617,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.628,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.637,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.648,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.657,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.668,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.677,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.688,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.697,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.708,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.717,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.728,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.737,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.748,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.757,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.768,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.777,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.788,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.797,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.808,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.817,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.828,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.837,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.848,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.857,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.868,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.877,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.888,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.897,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.908,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.917,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.928,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.937,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.948,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.957,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.968,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.977,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.988,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:26.997,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.008,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.017,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.028,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.037,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.048,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.057,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.068,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.077,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.088,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.097,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.108,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.117,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.128,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.137,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.148,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.157,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.168,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.177,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.188,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.197,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.208,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.217,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.228,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.237,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.248,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.257,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.268,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.277,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.288,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.297,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.308,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.317,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.328,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.337,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.348,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.357,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.368,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.377,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.388,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.397,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.408,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.417,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.428,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.437,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.448,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.457,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.468,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.477,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.488,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.497,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.508,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.517,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.528,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.537,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.548,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.557,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.568,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.577,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.588,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.597,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.608,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.617,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.628,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.637,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.648,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.657,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.668,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.677,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.688,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.697,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.708,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.717,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.728,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.737,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.748,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.757,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.768,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.777,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.788,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.797,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.808,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.817,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.828,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.837,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.848,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.857,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.868,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.877,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.888,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.897,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.908,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.917,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.928,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.937,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.948,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.957,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.968,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.977,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.988,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:27.997,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.008,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.017,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.028,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.037,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.048,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.057,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.068,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.077,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.088,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.097,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.108,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.117,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.128,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.137,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.148,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.157,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.168,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.177,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.188,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.197,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.208,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.217,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.228,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.237,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.248,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.257,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.268,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.277,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.288,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.297,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.308,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.317,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.328,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.337,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.348,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.357,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.368,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.377,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.388,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.397,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.408,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.417,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.428,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.437,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.448,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.457,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.468,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.477,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.488,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.497,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.508,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.517,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.528,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.537,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.548,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.557,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.568,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.577,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.588,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.597,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.608,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.617,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.628,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.637,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.648,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.657,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.668,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.677,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.688,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.697,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.708,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.717,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.728,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.737,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.748,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.757,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.768,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.777,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.788,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.797,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.808,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.817,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.828,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.837,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.848,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.857,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.868,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.877,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.888,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.897,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.908,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.917,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.928,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.937,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.948,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.957,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.968,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.977,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.988,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:28.997,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.008,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.017,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.028,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.037,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.048,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.057,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.068,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.077,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.088,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.097,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.108,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.117,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.128,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.137,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.148,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.157,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.168,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.177,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.188,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.197,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.208,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.217,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.228,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.237,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.248,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.258,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.268,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.277,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.288,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.297,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.308,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.318,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.328,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.337,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
11:35:29.348,-0.14535357,-1.0730648,-9.543327,10.726967,-0.9665558,2.8423722
