Trajectory ID,6(),4(),Learning Rate,Dropout Rate,Number of Hidden Neurons,Epochs,Stacking Count,Time Taken,Best RMSE
10,1,3,0.0012100000000000001,0.0,100,80,4,1739451639.14,0.4013079113853404
10,2,2,0.001,0.0,60,70,2,1739451711.84,2.248456019934631
10,2,2,0.0011,0.0,80,75,3,1739451790.21,1.6970666542759663
10,2,2,0.0012100000000000001,0.0,100,80,4,1739451874.58,1.6970666542759663
10,1,4,0.001,0.0,60,70,2,1739451947.67,1.9256073594410104
10,1,4,0.0011,0.0,80,75,3,1739452026.08,1.9256073594410104
10,1,4,0.0012100000000000001,0.0,100,80,4,1739452110.61,0.4638357456995442
9,1,5,0.001,0.0,60,350,2,1739543445.0,0.3301027590342197
9,1,5,0.0011,0.0,80,355,3,1739543762.61,0.3301027590342197
9,1,5,0.0012100000000000001,0.0,100,360,4,1739544089.5,0.3301027590342197
9,1,3,0.001,0.0,60,350,2,1739544403.0,0.30803379991190505
9,1,3,0.0011,0.0,80,355,3,1739544721.32,0.30803379991190505
9,1,3,0.0012100000000000001,0.0,100,360,4,1739545049.49,0.30803379991190505
9,2,2,0.001,0.0,60,350,2,1739545364.15,0.2882878241229326
9,2,2,0.0011,0.0,80,355,3,1739545683.71,0.2882878241229326
9,2,2,0.0012100000000000001,0.0,100,360,4,1739546012.44,0.2882878241229326
9,1,4,0.001,0.0,60,350,2,1739546325.1,0.34198640909626243
9,1,4,0.0011,0.0,80,355,3,1739546642.78,0.34198640909626243
9,1,4,0.0012100000000000001,0.0,100,360,4,1739546969.52,0.34198640909626243
6,1,5,0.001,0.0,60,350,2,1739547283.19,0.178014131975358
6,1,5,0.0011,0.0,80,355,3,1739547600.34,0.178014131975358
6,1,5,0.0012100000000000001,0.0,100,360,4,1739547926.49,0.178014131975358
6,1,3,0.001,0.0,60,350,2,1739548239.78,0.27935708548579713
6,1,3,0.0011,0.0,80,355,3,1739548557.66,0.27935708548579713
6,1,3,0.0012100000000000001,0.0,100,360,4,1739548884.78,0.27935708548579713
6,2,2,0.001,0.0,60,350,2,1739549199.13,0.24563017159386508
6,2,2,0.0011,0.0,80,355,3,1739549518.43,0.24563017159386508
6,2,2,0.0012100000000000001,0.0,100,360,4,1739549846.47,0.24563017159386508
6,1,4,0.001,0.0,60,350,2,1739550160.92,0.2077883191374469
6,1,4,0.0011,0.0,80,355,3,1739550478.83,0.2077883191374469
6,1,4,0.0012100000000000001,0.0,100,360,4,1739550805.17,0.2077883191374469
13,1,5,0.001,0.0,60,350,2,1739551118.53,0.10731334706265377
13,1,5,0.0011,0.0,80,355,3,1739551435.94,0.10731334706265377
13,1,5,0.0012100000000000001,0.0,100,360,4,1739551761.83,0.10731334706265377
13,1,3,0.001,0.0,60,350,2,1739552077.04,0.10200469151148425
13,1,3,0.0011,0.0,80,355,3,1739552395.9,0.10200469151148425
13,1,3,0.0012100000000000001,0.0,100,360,4,1739552722.69,0.10200469151148425
13,2,2,0.001,0.0,60,350,2,1739553038.58,0.11101560909086625
13,2,2,0.0011,0.0,80,355,3,1739553358.19,0.11101560909086625
13,2,2,0.0012100000000000001,0.0,100,360,4,1739553686.21,0.11101560909086625
13,1,4,0.001,0.0,60,350,2,1739554000.66,0.1119681385894878
13,1,4,0.0011,0.0,80,355,3,1739554318.31,0.1119681385894878
13,1,4,0.0012100000000000001,0.0,100,360,4,1739554643.99,0.1119681385894878
12,1,5,0.001,0.0,60,350,2,1739554955.27,0.07153971042718764
12,1,5,0.0011,0.0,80,355,3,1739555270.61,0.07153971042718764
12,1,5,0.0012100000000000001,0.0,100,360,4,1739555595.38,0.07153971042718764
12,1,3,0.001,0.0,60,350,2,1739555908.38,0.06961670209052855
12,1,3,0.0011,0.0,80,355,3,1739556226.23,0.06961670209052855
12,1,3,0.0012100000000000001,0.0,100,360,4,1739556552.15,0.06961670209052855
12,2,2,0.001,0.0,60,350,2,1739556865.46,0.1259545751721535
12,2,2,0.0011,0.0,80,355,3,1739557183.63,0.1259545751721535
12,2,2,0.0012100000000000001,0.0,100,360,4,1739557509.88,0.1259545751721535
12,1,4,0.001,0.0,60,350,2,1739557822.49,0.06220109287120255
12,1,4,0.0011,0.0,80,355,3,1739558139.07,0.06220109287120255
12,1,4,0.0012100000000000001,0.0,100,360,4,1739558464.64,0.06220109287120255
3,1,5,0.001,0.0,60,350,2,1739558776.05,0.19252186652011968
3,1,5,0.0011,0.0,80,355,3,1739559092.28,0.19252186652011968
3,1,5,0.0012100000000000001,0.0,100,360,4,1739559417.19,0.19252186652011968
3,1,3,0.001,0.0,60,350,2,1739559732.65,0.1447450362911321
3,1,3,0.0011,0.0,80,355,3,1739560052.34,0.1447450362911321
3,1,3,0.0012100000000000001,0.0,100,360,4,1739560381.82,0.1447450362911321
3,2,2,0.001,0.0,60,350,2,1739560697.18,0.15426233955158747
3,2,2,0.0011,0.0,80,355,3,1739561018.46,0.15426233955158747
3,2,2,0.0012100000000000001,0.0,100,360,4,1739561348.65,0.15426233955158747
3,1,4,0.001,0.0,60,350,2,1739561663.78,0.15182347808447436
3,1,4,0.0011,0.0,80,355,3,1739561982.31,0.15182347808447436
3,1,4,0.0012100000000000001,0.0,100,360,4,1739562309.22,0.15182347808447436
4,1,5,0.001,0.0,60,350,2,1739562622.58,0.34393102980962786
4,1,5,0.0011,0.0,80,355,3,1739562940.39,0.3414190973356409
4,1,5,0.0012100000000000001,0.0,100,360,4,1739563266.79,0.3414190973356409
4,1,3,0.001,0.0,60,350,2,1739563582.95,0.34742531798147047
4,1,3,0.0011,0.0,80,355,3,1739563901.5,0.34742531798147047
4,1,3,0.0012100000000000001,0.0,100,360,4,1739564229.81,0.34742531798147047
4,2,2,0.001,0.0,60,350,2,1739564545.44,0.3070803432149863
4,2,2,0.0011,0.0,80,355,3,1739564865.09,0.3070803432149863
4,2,2,0.0012100000000000001,0.0,100,360,4,1739565194.31,0.3070803432149863
4,1,4,0.001,0.0,60,350,2,1739565508.74,0.38286757821906214
4,1,4,0.0011,0.0,80,355,3,1739565827.95,0.33128306216958736
4,1,4,0.0012100000000000001,0.0,100,360,4,1739566154.11,0.33128306216958736
2,1,5,0.001,0.0,60,350,2,1739566466.26,0.19415284023341933
2,1,5,0.0011,0.0,80,355,3,1739566784.18,0.19415284023341933
2,1,5,0.0012100000000000001,0.0,100,360,4,1739567110.47,0.19415284023341933
2,1,3,0.001,0.0,60,350,2,1739567425.48,0.1717417229432061
2,1,3,0.0011,0.0,80,355,3,1739567744.37,0.1717417229432061
2,1,3,0.0012100000000000001,0.0,100,360,4,1739568073.35,0.1717417229432061
2,2,2,0.001,0.0,60,350,2,1739568388.02,0.18681509560807683
2,2,2,0.0011,0.0,80,355,3,1739568707.34,0.18681509560807683
2,2,2,0.0012100000000000001,0.0,100,360,4,1739569036.28,0.18681509560807683
2,1,4,0.001,0.0,60,350,2,1739569349.33,0.17481750877309996
2,1,4,0.0011,0.0,80,355,3,1739569668.23,0.17481750877309996
2,1,4,0.0012100000000000001,0.0,100,360,4,1739569995.23,0.17481750877309996
7,1,5,0.001,0.0,60,350,2,1739570309.14,0.149786095637123
7,1,5,0.0011,0.0,80,355,3,1739570628.67,0.149786095637123
7,1,5,0.0012100000000000001,0.0,100,360,4,1739570954.55,0.149786095637123
7,1,3,0.001,0.0,60,350,2,1739571269.9,0.1409697843029226
7,1,3,0.0011,0.0,80,355,3,1739571588.62,0.1409697843029226
7,1,3,0.0012100000000000001,0.0,100,360,4,1739571916.57,0.1409697843029226
7,2,2,0.001,0.0,60,350,2,1739572231.6,0.17387265511787187
7,2,2,0.0011,0.0,80,355,3,1739572550.85,0.17387265511787187
7,2,2,0.0012100000000000001,0.0,100,360,4,1739572879.87,0.17387265511787187
7,1,4,0.001,0.0,60,350,2,1739573193.95,0.13366137149312526
7,1,4,0.0011,0.0,80,355,3,1739573512.58,0.13366137149312526
7,1,4,0.0012100000000000001,0.0,100,360,4,1739573838.99,0.13366137149312526
11,1,5,0.001,0.0,60,350,2,1739574152.39,0.2024963885347384
11,1,5,0.0011,0.0,80,355,3,1739574471.19,0.2024963885347384
11,1,5,0.0012100000000000001,0.0,100,360,4,1739574796.69,0.2024963885347384
11,1,3,0.001,0.0,60,350,2,1739575112.05,0.2177270808455812
11,1,3,0.0011,0.0,80,355,3,1739575430.06,0.2177270808455812
11,1,3,0.0012100000000000001,0.0,100,360,4,1739575758.15,0.2177270808455812
11,2,2,0.001,0.0,60,350,2,1739576072.31,0.20041542692745518
11,2,2,0.0011,0.0,80,355,3,1739576392.43,0.20041542692745518
11,2,2,0.0012100000000000001,0.0,100,360,4,1739576721.4,0.20041542692745518
11,1,4,0.001,0.0,60,350,2,1739577034.73,0.24013163297985027
11,1,4,0.0011,0.0,80,355,3,1739577353.95,0.24013163297985027
11,1,4,0.0012100000000000001,0.0,100,360,4,1739577680.32,0.24013163297985027
5,1,5,0.001,0.0,60,350,2,1739577994.38,0.20133955231993664
5,1,5,0.0011,0.0,80,355,3,1739578310.77,0.20133955231993664
5,1,5,0.0012100000000000001,0.0,100,360,4,1739578635.45,0.20133955231993664
5,1,3,0.001,0.0,60,350,2,1739578948.52,0.259455453045189
5,1,3,0.0011,0.0,80,355,3,1739579265.86,0.259455453045189
5,1,3,0.0012100000000000001,0.0,100,360,4,1739579592.76,0.259455453045189
5,2,2,0.001,0.0,60,350,2,1739579906.05,0.24497756632432516
5,2,2,0.0011,0.0,80,355,3,1739580225.41,0.24497756632432516
5,2,2,0.0012100000000000001,0.0,100,360,4,1739580552.55,0.24497756632432516
5,1,4,0.001,0.0,60,350,2,1739580866.65,0.22257889088949104
5,1,4,0.0011,0.0,80,355,3,1739581184.46,0.22257889088949104
5,1,4,0.0012100000000000001,0.0,100,360,4,1739581510.14,0.22257889088949104
8,1,5,0.001,0.0,60,350,2,1739581822.55,0.2998809932403055
8,1,5,0.0011,0.0,80,355,3,1739582139.95,0.2998809932403055
8,1,5,0.0012100000000000001,0.0,100,360,4,1739582465.29,0.2998809932403055
8,1,3,0.001,0.0,60,350,2,1739582780.37,0.26327363113939695
8,1,3,0.0011,0.0,80,355,3,1739583100.06,0.26327363113939695
8,1,3,0.0012100000000000001,0.0,100,360,4,1739583426.3,0.26327363113939695
8,2,2,0.001,0.0,60,350,2,1739583742.5,0.2900716801890669
8,2,2,0.0011,0.0,80,355,3,1739584061.43,0.2900716801890669
8,2,2,0.0012100000000000001,0.0,100,360,4,1739584389.13,0.2900716801890669
8,1,4,0.001,0.0,60,350,2,1739584702.58,0.2679618597215553
8,1,4,0.0011,0.0,80,355,3,1739585020.01,0.2679618597215553
8,1,4,0.0012100000000000001,0.0,100,360,4,1739585345.68,0.2679618597215553
1,1,3,0.001,0.0,60,350,2,1739585659.99,0.2769004943179356
1,1,3,0.0011,0.0,80,355,3,1739585978.56,0.2769004943179356
1,1,3,0.0012100000000000001,0.0,100,360,4,1739586304.92,0.2769004943179356
10,1,5,0.001,0.0,60,350,2,1739586618.27,0.18502410021855611
10,1,5,0.0011,0.0,80,355,3,1739586934.45,0.18502410021855611
10,1,5,0.0012100000000000001,0.0,100,360,4,1739587260.22,0.18502410021855611
10,1,3,0.001,0.0,60,350,2,1739587572.98,0.15756962659518842
10,1,3,0.0011,0.0,80,355,3,1739587891.87,0.15756962659518842
10,1,3,0.0012100000000000001,0.0,100,360,4,1739588218.0,0.15756962659518842
10,2,2,0.001,0.0,60,350,2,1739588532.9,0.1739730889592261
10,2,2,0.0011,0.0,80,355,3,1739588851.64,0.1739730889592261
10,2,2,0.0012100000000000001,0.0,100,360,4,1739589179.51,0.1739730889592261
10,1,4,0.001,0.0,60,350,2,1739589493.25,0.19922775643696453
10,1,4,0.0011,0.0,80,355,3,1739589811.18,0.19922775643696453
10,1,4,0.0012100000000000001,0.0,100,360,4,1739590136.84,0.19922775643696453
