Experiment Log
[2025-03-25 14:27:59] DEBUG: beams_training length: 3116, beams_gt length: 3116, imu length: 21800
[2025-03-25 14:27:59] Starting search from index 3
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 862 with moving average 0.2783196
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 862 with moving average -0.3552237
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 862 with moving average -0.3515616
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 863 with moving average 0.2783196
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 867 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 871 with moving average 0.3515616
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 872 with moving average 0.35034089999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 873 with moving average 0.3487133
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 877 with moving average 0.2636712
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 878 with moving average 0.3039543
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 880 with moving average 0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 880 with moving average -0.2795403
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 881 with moving average -0.2799472
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 883 with moving average -0.29391743333333337
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 884 with moving average 0.33935460000000006
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 886 with moving average 0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 888 with moving average -0.30151290000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 891 with moving average 0.36743069999999994
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 891 with moving average 0.3613272
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 892 with moving average 0.3645824
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 893 with moving average -0.2734368
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 895 with moving average 0.3076164
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 895 with moving average -0.3023267
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 896 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 900 with moving average 0.2734368
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 903 with moving average -0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 909 with moving average 0.31616130000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 918 with moving average -0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 920 with moving average 0.31249920000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 924 with moving average 0.31616130000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 925 with moving average 0.3202303
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 928 with moving average 0.34545809999999993
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 930 with moving average -0.3222648
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 932 with moving average 0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 932 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 935 with moving average -0.3478995
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 936 with moving average 0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 937 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 939 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 944 with moving average 0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 948 with moving average -0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 949 with moving average 0.268554
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 950 with moving average 0.260416
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 950 with moving average -0.3564444
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 953 with moving average 0.30408993333333334
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 953 with moving average 0.3112785
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 957 with moving average -0.2941887
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 959 with moving average 0.30151290000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 959 with moving average -0.3637686
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 963 with moving average 0.2990715
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 966 with moving average 0.3137199
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 966 with moving average -0.34057529999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 968 with moving average 0.3405753
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 969 with moving average 0.341796
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 972 with moving average -0.3613272
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 975 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 977 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 977 with moving average 0.2490228
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 982 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 982 with moving average 0.2490228
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 983 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 983 with moving average 0.2490228
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 984 with moving average -0.3991689
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 985 with moving average -0.402831
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 988 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 991 with moving average 0.2844231
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 994 with moving average 0.2852369
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 995 with moving average 0.3137199
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 995 with moving average 0.2855081666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 998 with moving average 0.3169751
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 999 with moving average 0.3180601666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1000 with moving average 0.32714760000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1002 with moving average 0.34039445555555553
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1002 with moving average -0.3112785
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1007 with moving average 0.31249920000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1008 with moving average 0.2978508
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1012 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1012 with moving average 0.2990715
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1013 with moving average -0.3063957
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1014 with moving average 0.33813390000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1015 with moving average 0.3096509
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1023 with moving average 0.2612298
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1026 with moving average 0.30029219999999995
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1028 with moving average 0.3564444
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1028 with moving average -0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1029 with moving average 0.3271476
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1030 with moving average 0.3360994
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1030 with moving average -0.34708570000000005
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1031 with moving average 0.3068026
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1031 with moving average 0.3346074333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1033 with moving average 0.2902553333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1034 with moving average 0.29301321111111106
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1035 with moving average 0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1036 with moving average 0.2884167481481481
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1041 with moving average 0.2819817
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1041 with moving average 0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1043 with moving average 0.2819817
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1045 with moving average -0.3588858
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1051 with moving average 0.2978508
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1052 with moving average 0.3466788
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1053 with moving average 0.31778890000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1054 with moving average 0.3474926
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1054 with moving average 0.31629693333333336
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1057 with moving average -0.35278230000000005
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1066 with moving average -0.33813390000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1067 with moving average -0.33732010000000007
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1069 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1071 with moving average 0.3320304
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1075 with moving average 0.268554
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1075 with moving average -0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1078 with moving average 0.28849210000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1079 with moving average 0.32348550000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1079 with moving average -0.34545809999999993
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1082 with moving average 0.321451
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1083 with moving average 0.3100578
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1084 with moving average 0.3146693333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1088 with moving average 0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1089 with moving average 0.3287752
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1090 with moving average 0.3637686
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1092 with moving average -0.3466788
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1094 with moving average 0.2722161
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1095 with moving average 0.272623
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1095 with moving average -0.3625479
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1098 with moving average 0.33935460000000006
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1100 with moving average -0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1101 with moving average 0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1103 with moving average 0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1110 with moving average 0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1112 with moving average 0.2819817
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1113 with moving average 0.3348787
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1115 with moving average 0.3137199
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1115 with moving average -0.33080970000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1117 with moving average 0.33080970000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1121 with moving average 0.2856438
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1121 with moving average -0.3698721
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1121 with moving average -0.3430167
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1123 with moving average 0.30517500000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1125 with moving average 0.3287752
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1126 with moving average 0.32850393333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1126 with moving average -0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1128 with moving average 0.3259269
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1135 with moving average -0.3698721
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1137 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1138 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1139 with moving average 0.2819817
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1145 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1147 with moving average 0.2795403
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1149 with moving average 0.2750644
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1151 with moving average 0.27479313333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1153 with moving average 0.2844683111111111
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1153 with moving average -0.3625479
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1155 with moving average 0.29379687037037033
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1156 with moving average 0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1156 with moving average 0.2928524604938272
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1157 with moving average 0.3210441
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1159 with moving average 0.30513648683127576
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1160 with moving average -0.3466788
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1161 with moving average -0.34505120000000006
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1163 with moving average 0.34423739999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1164 with moving average 0.3466788
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1165 with moving average 0.3462719
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1165 with moving average -0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1166 with moving average 0.3457293666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1167 with moving average -0.32511310000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1172 with moving average 0.31249920000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1173 with moving average -0.33080970000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1175 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1176 with moving average 0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1176 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1183 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1183 with moving average -0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1184 with moving average -0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1188 with moving average 0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1192 with moving average 0.3100578
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1193 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1195 with moving average 0.3084302
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1197 with moving average -0.37231349999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1200 with moving average -0.3137199
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1205 with moving average 0.3149406
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1209 with moving average 0.30517500000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1210 with moving average 0.309244
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1214 with moving average -0.3112785
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1215 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1215 with moving average 0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1217 with moving average 0.2758782
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1217 with moving average 0.28605070000000005
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1217 with moving average -0.35522370000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1219 with moving average 0.2652988
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1221 with moving average 0.26177233333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1221 with moving average -0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1222 with moving average 0.26236007777777776
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1222 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1225 with moving average 0.2607927592592592
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1227 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1227 with moving average -0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1228 with moving average 0.2602703197530864
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1229 with moving average -0.3808584
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1235 with moving average -0.3259269
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1236 with moving average 0.30517500000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1238 with moving average 0.297037
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1238 with moving average -0.35278229999999994
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1241 with moving average 0.2808966333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1248 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1248 with moving average 0.3149406
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1254 with moving average 0.3039543
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1256 with moving average 0.3076164
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1258 with moving average 0.3039543
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1260 with moving average 0.3039543
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1264 with moving average 0.292968
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1265 with moving average -0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1269 with moving average 0.3039543
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1270 with moving average 0.292968
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1272 with moving average 0.3039543
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1273 with moving average 0.292968
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1277 with moving average 0.3063957
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1277 with moving average -0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1279 with moving average 0.31616130000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1281 with moving average 0.3202303
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1284 with moving average 0.31616130000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1285 with moving average -0.30883710000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1293 with moving average 0.2783196
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1295 with moving average 0.2758782
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1295 with moving average -0.3552237
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1298 with moving average -0.35278229999999994
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1299 with moving average 0.2758782
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1301 with moving average 0.27140230000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1304 with moving average -0.37475489999999995
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1306 with moving average 0.2770989
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1309 with moving average 0.3100578
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1310 with moving average 0.3108716
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1312 with moving average 0.3021910666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1313 with moving average -0.3283683
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1315 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1320 with moving average 0.30517500000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1320 with moving average -0.3356925
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1322 with moving average 0.31778890000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1323 with moving average 0.31629693333333336
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1324 with moving average 0.3200042444444445
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1337 with moving average 0.256347
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1339 with moving average 0.256347
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1339 with moving average 0.2490228
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1339 with moving average -0.36621
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1340 with moving average -0.36621
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1342 with moving average 0.256347
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1350 with moving average 0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1352 with moving average 0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1353 with moving average 0.3190096
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1354 with moving average 0.3154831333333334
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1356 with moving average 0.34423739999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1356 with moving average 0.32990547777777784
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1356 with moving average -0.2844231
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1357 with moving average -0.2754713
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1361 with moving average 0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1365 with moving average 0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1365 with moving average 0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1370 with moving average -0.2673333
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1372 with moving average -0.2673333
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1375 with moving average 0.2978508
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1377 with moving average -0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1378 with moving average -0.2709954
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1379 with moving average -0.2709954
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1383 with moving average 0.3137199
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1386 with moving average -0.2697747
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1387 with moving average 0.3112785
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1387 with moving average 0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1394 with moving average 0.3186027
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1397 with moving average -0.22460880000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1404 with moving average 0.3491202
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1407 with moving average 0.3031405
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1407 with moving average 0.280761
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1408 with moving average 0.2742506
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1408 with moving average -0.3149406
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1409 with moving average -0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1411 with moving average 0.2404779
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1411 with moving average 0.26963906666666665
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1411 with moving average -0.30802330000000006
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1412 with moving average 0.2425124
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1414 with moving average 0.3266954888888889
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1414 with moving average -0.24915843333333335
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1416 with moving average 0.3579212962962963
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1416 with moving average -0.21732981111111113
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1417 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1418 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1421 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1421 with moving average -0.183105
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1422 with moving average 0.3918447
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1423 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1427 with moving average 0.3918447
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1428 with moving average -0.183105
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1432 with moving average 0.3356925
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1433 with moving average 0.3352856
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1434 with moving average 0.341796
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1435 with moving average -0.2673333
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1441 with moving average 0.3491202
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1441 with moving average -0.20263620000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1444 with moving average 0.36783760000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1444 with moving average -0.19897410000000001
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1446 with moving average 0.3515616
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1446 with moving average -0.2111811
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1449 with moving average -0.2803541
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1453 with moving average 0.23803649999999998
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1459 with moving average 0.354003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1460 with moving average -0.22094670000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1461 with moving average -0.24169859999999999
