Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
11:22:14.391,0.19758335,1.2306765,-9.529259,7.0642138,-2.5060062,0.90338796
11:22:14.401,0.21619837,1.2337704,-9.584423,7.2978396,-2.5201316,0.9361443
11:22:14.411,0.18819073,1.2161121,-9.585532,7.556969,-2.4090495,0.90187794
11:22:14.421,0.18539649,1.1540279,-9.642591,7.828655,-2.4346883,0.9348662
11:22:14.431,0.20004196,1.1076739,-9.610195,8.093423,-2.4035788,0.93632334
11:22:14.441,0.18378988,1.1269447,-9.614152,8.38696,-2.3328094,0.9975492
11:22:14.451,0.17945033,1.0967833,-9.653652,8.561541,-2.2425466,1.0264193
11:22:14.461,0.16227247,1.0805838,-9.665574,8.747948,-2.1956465,1.0156776
11:22:14.471,0.18292354,1.0409738,-9.692335,9.056863,-2.0820544,1.075031
11:22:14.481,0.17305431,1.0225632,-9.695019,9.384079,-1.9915512,1.1347553
11:22:14.491,0.16997878,1.0051931,-9.6979885,9.648152,-1.9006451,1.1143337
11:22:14.501,0.18346153,0.98041415,-9.689167,9.873253,-1.750306,1.1753204
11:22:14.511,0.13451426,0.9696342,-9.7514515,10.241811,-1.5668783,1.2484571
11:22:14.521,0.13702218,0.9319,-9.764223,10.441489,-1.4008567,1.2811602
11:22:14.531,0.14318396,0.8896198,-9.778393,10.6450205,-1.1997522,1.3057779
11:22:14.541,0.15789418,0.8919238,-9.785312,10.917669,-1.0370997,1.3545408
11:22:14.551,0.13116015,0.8736495,-9.797632,11.208857,-0.83540726,1.4199498
11:22:14.561,0.12870647,0.87264776,-9.820054,11.425065,-0.6425257,1.4854367
11:22:14.571,0.117542386,0.81376237,-9.849737,11.682799,-0.3979678,1.5039252
11:22:14.581,0.11432862,0.79389286,-9.88142,12.001221,-0.19422293,1.5676476
11:22:14.591,0.114637904,0.7913111,-9.909539,12.2930155,0.039544556,1.6064223
11:22:14.601,0.13712482,0.76941216,-9.835692,12.508624,0.2966135,1.6522212
11:22:14.611,0.06847223,0.79984,-9.974807,12.641781,0.5454299,1.7327322
11:22:14.621,0.09067941,0.7131603,-9.913529,12.736773,0.85895973,1.8476785
11:22:14.631,0.10032279,0.6927806,-9.985632,12.836765,1.1829944,1.9378587
11:22:14.641,0.09289528,0.6700421,-9.951165,12.851567,1.3376461,2.0204942
11:22:14.651,0.09170039,0.66886157,-9.952301,12.780835,1.6890659,2.1940033
11:22:14.661,0.088445626,0.6779127,-9.997015,12.595174,1.8964264,2.3409386
11:22:14.671,0.09286732,0.61017984,-10.013204,12.401212,2.1575584,2.4925668
11:22:14.681,0.08786224,0.603522,-10.018288,12.247338,2.338865,2.6526854
11:22:14.691,0.07950807,0.6071079,-10.023624,12.033689,2.5596976,2.783702
11:22:14.701,0.093327306,0.62915677,-10.000504,11.797633,2.7069476,3.005922
11:22:14.711,0.07002069,0.5981758,-10.02545,11.43552,2.8731477,3.20657
11:22:14.721,0.09473901,0.5345633,-10.019551,11.106452,3.0156775,3.3743806
11:22:14.731,0.08599865,0.5303143,-10.0131035,10.79695,3.0446858,3.5945158
11:22:14.741,0.07800931,0.5433967,-9.981201,10.604261,3.1131465,3.7661514
11:22:14.751,0.075506926,0.5527393,-10.038013,10.424103,3.1505735,3.9601505
11:22:14.761,0.088897064,0.53328097,-9.979977,10.302197,3.149346,4.184481
11:22:14.771,0.11753397,0.48225346,-10.027787,10.252127,3.09818,4.366903
11:22:14.781,0.09155274,0.518273,-9.943251,10.186489,2.960865,4.5561233
11:22:14.791,0.099744424,0.49159774,-9.956713,10.140363,2.8727746,4.675555
11:22:14.801,0.100870945,0.5105169,-9.932882,10.060078,2.6918588,4.810035
11:22:14.811,0.1013132,0.51169133,-9.918526,10.068816,2.5137842,4.958613
11:22:14.821,0.14321432,0.48008686,-9.879079,9.931475,2.2917006,5.0254807
11:22:14.831,0.111311235,0.40983036,-9.797893,9.774009,2.0149863,5.0414214
11:22:14.841,0.11444731,0.42313138,-9.773083,9.913926,1.7269722,5.100934
11:22:14.851,0.13191798,0.42452285,-9.778966,9.788096,1.4128909,5.078106
11:22:14.861,0.12119034,0.3839601,-9.746952,9.833531,1.1243658,5.1068835
11:22:14.871,0.17038327,0.38717702,-9.746461,9.791314,0.7052003,5.069997
11:22:14.881,0.13065588,0.320468,-9.686373,9.422184,0.3375812,4.8744016
11:22:14.891,0.13862137,0.31270716,-9.656508,9.480586,-0.023997355,4.813149
11:22:14.901,0.113147914,0.35239333,-9.692496,9.317419,-0.38802114,4.644304
11:22:14.911,0.14608386,0.30338532,-9.671483,9.382643,-0.78260136,4.4731746
11:22:14.921,0.16655879,0.25968382,-9.649214,9.424123,-1.2357892,4.3217854
11:22:14.931,0.13820188,0.2231182,-9.580478,9.4479885,-1.5997937,4.108706
11:22:14.941,0.117520325,0.22041574,-9.734097,9.211895,-1.8758359,3.7355003
11:22:14.951,0.14975418,0.22230798,-9.544852,9.231115,-2.3348336,3.5421133
11:22:14.961,0.12165187,0.20358951,-9.664748,9.196637,-2.538285,3.2377224
11:22:14.971,0.122468635,0.1592565,-9.586314,9.134678,-2.8975265,2.9207208
11:22:14.981,0.16713928,0.059392624,-9.542744,9.207509,-3.2296808,2.6038315
11:22:14.991,0.10837669,0.1250643,-9.529947,9.19598,-3.4883957,2.2522264
11:22:15.001,0.111930534,0.10479747,-9.509121,9.160058,-3.6753373,1.9184796
11:22:15.011,0.13590726,0.10523047,-9.542728,9.240202,-3.8298972,1.5743636
11:22:15.021,0.11314863,0.035983328,-9.540487,9.116095,-4.034393,1.2132304
11:22:15.031,0.122389525,-0.04537628,-9.514706,9.030937,-4.094885,0.8554102
11:22:15.041,0.13705361,-0.018518183,-9.532614,8.897645,-4.224179,0.48214343
11:22:15.051,0.07687697,-0.037384026,-9.54121,8.728718,-4.258261,0.15315624
11:22:15.061,0.10190252,-0.022992648,-9.554558,8.550923,-4.231922,-0.19554184
11:22:15.071,0.10027983,-0.07380409,-9.54007,8.383511,-4.1874866,-0.5007061
11:22:15.081,0.102651775,-0.10317452,-9.564246,8.324994,-4.0879483,-0.8259615
11:22:15.091,0.07635064,-0.10467219,-9.510482,8.334294,-4.008122,-1.0904325
11:22:15.101,0.080242775,-0.116302855,-9.556934,8.285447,-3.7659335,-1.3839504
11:22:15.111,0.08312916,-0.093047306,-9.61627,8.114898,-3.6097803,-1.6460637
11:22:15.121,0.06463077,-0.1510666,-9.603064,7.8445888,-3.3978937,-1.8362541
11:22:15.131,0.066592395,-0.20994374,-9.608019,7.4858685,-3.1999075,-2.0111792
11:22:15.141,0.04431285,-0.25251818,-9.618237,7.690901,-2.8934495,-2.1466706
11:22:15.151,0.044721063,-0.17125897,-9.6871195,7.6609354,-2.5745473,-2.1756678
11:22:15.161,0.025893304,-0.10629742,-9.676867,7.334517,-2.2556512,-2.2583346
11:22:15.171,0.06195466,-0.18988535,-9.70564,7.1506147,-1.9168103,-2.2580886
11:22:15.181,0.0141741065,-0.29297075,-9.737493,7.027566,-1.5808531,-2.2107553
11:22:15.191,0.012156516,-0.21904649,-9.741698,7.554186,-1.1951349,-1.9742066
11:22:15.201,0.022244088,-0.14394069,-9.771361,7.5734396,-0.88977087,-1.8166155
11:22:15.211,0.048295476,-0.14271693,-9.770372,7.270203,-0.38916823,-1.6460812
11:22:15.221,0.035694797,-0.19297262,-9.902666,7.2646604,-0.20739189,-1.4646657
11:22:15.231,0.026208151,-0.14944074,-9.799364,7.380994,0.2500069,-1.2272073
11:22:15.241,-0.027743008,-0.07766707,-10.00746,7.204802,0.548587,-0.98122525
11:22:15.251,0.059227914,-0.12233282,-9.802551,7.24832,0.9292375,-0.63067913
11:22:15.261,0.029443147,-0.049952324,-9.969925,7.1076975,1.1849108,-0.2991733
11:22:15.271,-0.024813524,-0.10983837,-9.9527855,6.843171,1.4426634,0.03654649
11:22:15.281,0.01776537,-0.054917496,-9.908804,6.744081,1.7613757,0.35986066
11:22:15.291,-0.02428558,-0.02391246,-9.94893,6.56494,2.0129232,0.7349285
11:22:15.301,-0.006639166,0.027305694,-10.069039,6.2644,2.2002056,1.0573704
11:22:15.311,-0.0008839388,0.0061693275,-9.968815,6.092117,2.3292832,1.3928117
11:22:15.321,0.012339763,-0.00034212973,-10.007063,5.920133,2.5398057,1.7539572
11:22:15.331,-0.018077243,0.020250715,-10.045966,5.726946,2.6113813,2.0951734
11:22:15.341,-0.0125228455,0.053167123,-10.044605,5.590965,2.6832383,2.4415846
11:22:15.351,0.012674467,0.029578313,-10.023368,5.498827,2.7395759,2.799059
11:22:15.361,-0.023055054,0.037317663,-10.061153,5.433276,2.7334056,3.0937235
11:22:15.371,-0.0011649177,0.07664246,-10.022439,5.31687,2.7243874,3.3647277
11:22:15.381,-0.010292712,0.13137841,-10.025305,5.3461986,2.6312776,3.5507524
11:22:15.391,0.017369265,0.0908872,-10.041542,4.477933,2.4978,3.7015371
11:22:15.401,0.0037676946,0.019876529,-9.991512,4.2947063,2.3301575,3.8685224
11:22:15.411,-0.024056576,0.1199463,-9.985998,4.1861577,2.1630962,4.091991
11:22:15.421,0.021794457,0.07942518,-9.950766,3.9053009,1.9628613,4.21646
11:22:15.431,-0.010092597,0.1161222,-10.005465,3.5980952,1.7398738,4.2806597
11:22:15.441,0.006362519,0.015351562,-9.96288,3.3791616,1.430181,4.3149314
11:22:15.451,0.036310002,0.04960937,-9.926091,3.3297038,1.2017027,4.404823
11:22:15.461,0.025414795,0.035979167,-9.95972,3.1946948,0.94655323,4.492042
11:22:15.471,-0.03369491,0.040256705,-9.809602,3.1471717,0.49095556,4.485178
11:22:15.481,0.02357698,-0.05954143,-10.055272,3.1655796,0.4231759,4.5136914
11:22:15.491,0.045522887,0.09246578,-9.906684,2.7495406,-0.13252096,4.4386945
11:22:15.501,0.02760306,-0.050493546,-9.867142,1.9194067,-0.33977398,4.1817675
11:22:15.511,0.02440498,-0.1044148,-9.842158,1.8530893,-0.7552278,4.1169863
11:22:15.521,0.033778854,-0.12153522,-9.810313,1.7846308,-1.0875931,3.9299364
11:22:15.531,0.0065723914,-0.18293226,-9.85788,1.8487184,-1.397922,3.8198843
11:22:15.541,0.032300245,-0.1915122,-9.82369,1.8203139,-1.7871865,3.64653
11:22:15.551,0.05255445,-0.22381511,-9.785077,1.7042736,-2.0527127,3.4431787
11:22:15.561,0.03581858,-0.30413994,-9.755476,1.8142201,-2.3955717,3.3034248
11:22:15.571,0.06118605,-0.28789538,-9.698209,1.9394313,-2.7928948,3.1250045
11:22:15.581,0.071549505,-0.3906284,-9.722133,2.0364466,-2.8183615,2.9051173
11:22:15.591,0.0030943006,-0.41236818,-9.752054,2.0595167,-3.4198232,2.7022052
11:22:15.601,0.070205174,-0.46564415,-9.713682,2.0731602,-3.4343731,2.4976742
11:22:15.611,0.03470423,-0.5071957,-9.701553,2.1011167,-3.7847435,2.3493006
11:22:15.621,0.063196026,-0.54300565,-9.727298,2.0855527,-3.950372,2.0827093
11:22:15.631,0.0694752,-0.5861324,-9.675068,2.134067,-4.115348,1.93434
11:22:15.641,0.048123352,-0.58333576,-9.820704,2.102933,-4.2479815,1.7381577
11:22:15.651,0.061666626,-0.63699234,-9.681049,1.9963201,-4.3513045,1.5270008
11:22:15.661,0.0825641,-0.6555401,-9.712939,1.9028108,-4.4352236,1.3484541
11:22:15.671,0.08100171,-0.6665713,-9.746312,1.7106658,-4.5428834,1.1238637
11:22:15.681,0.060824163,-0.7687535,-9.7439375,1.50098,-4.5434775,0.94016874
11:22:15.691,0.032502934,-0.73249185,-9.76271,1.2615533,-4.5395613,0.70917696
11:22:15.701,0.0713791,-0.7495687,-9.769407,0.98254097,-4.521055,0.46739966
11:22:15.711,0.03079687,-0.78709257,-9.737286,0.6397749,-4.436448,0.3503092
11:22:15.721,0.09460496,-0.7905378,-9.718345,0.303975,-4.3503966,0.19395827
11:22:15.731,0.08222419,-0.7597126,-9.677119,0.027169358,-4.200785,0.032868188
11:22:15.741,0.008942622,-0.8685165,-9.778365,-0.25977677,-3.9597313,-0.11701912
11:22:15.751,0.059309393,-0.80758464,-9.776145,-0.7189328,-3.848392,-0.2656907
11:22:15.761,0.03661336,-0.8151763,-9.782214,-1.0543005,-3.5925417,-0.38200578
11:22:15.771,0.052445237,-0.8771019,-9.764643,-1.2447712,-3.3781114,-0.38985422
11:22:15.781,0.0332034,-0.8559628,-9.756252,-1.4512261,-3.147275,-0.47445223
11:22:15.791,0.017472776,-0.8542298,-9.793658,-1.9205071,-2.8210087,-0.5730491
11:22:15.801,0.0351008,-0.84738845,-9.805677,-2.3652544,-2.5555904,-0.5609136
11:22:15.811,-0.0035091373,-0.8632008,-9.79698,-2.5019214,-2.335221,-0.5676861
11:22:15.821,0.055715993,-0.8350452,-9.809564,-2.8726685,-2.0137625,-0.56503296
11:22:15.831,-0.013569228,-0.85051525,-9.807439,-3.2805495,-1.6706048,-0.5640251
11:22:15.841,-0.0031800887,-0.8518,-9.8389015,-3.5356908,-1.3837069,-0.5373155
11:22:15.851,0.027703855,-0.7974304,-9.848041,-3.8472133,-1.0532073,-0.46733278
11:22:15.861,-0.0009538585,-0.7877037,-9.839935,-4.1222773,-0.69838524,-0.39024833
11:22:15.871,0.01870381,-0.7719075,-9.864098,-4.240366,-0.4535799,-0.24565846
11:22:15.881,-0.022589618,-0.71422607,-9.873654,-4.5794134,-0.11338867,-0.2469242
11:22:15.891,-0.007704129,-0.6910821,-9.893325,-4.951566,0.19857642,-0.11539695
11:22:15.901,-0.006326486,-0.661578,-9.906123,-5.1400175,0.53541017,-0.056986075
11:22:15.911,-0.03206239,-0.6363418,-9.889766,-5.338496,0.77227384,0.102302946
11:22:15.922,0.025166463,-0.59306014,-9.911658,-5.54984,1.1135716,0.20987509
11:22:15.931,-0.049363606,-0.5579284,-9.924474,-5.7911024,1.3627987,0.35682514
11:22:15.941,-0.013718056,-0.51730454,-9.9276495,-6.170541,1.7046257,0.4829786
11:22:15.951,0.00054604845,-0.49475706,-9.896829,-6.501136,1.9037294,0.6253092
11:22:15.961,-0.024187105,-0.44990495,-9.909747,-6.7930827,2.1638691,0.7035573
11:22:15.971,-0.03421494,-0.38704607,-9.886893,-7.040688,2.3357687,0.8703212
11:22:15.981,-0.030300803,-0.38084877,-9.943965,-7.277132,2.6031265,0.99181056
11:22:15.991,-0.011650821,-0.30082366,-9.916869,-7.3919067,2.7340987,1.0950332
11:22:16.001,-0.027517095,-0.25571576,-9.895572,-7.452088,2.869962,1.2484453
11:22:16.011,-0.025171138,-0.20948909,-9.86985,-7.601873,2.9402907,1.3284451
11:22:16.021,-0.03365014,-0.1782383,-9.871349,-7.7604575,3.0866265,1.4341136
11:22:16.031,-0.04495915,-0.14594887,-9.884563,-7.9436426,3.118849,1.5483948
11:22:16.041,-0.026139928,-0.1266453,-9.864165,-8.133957,3.1673014,1.5654019
11:22:16.051,-0.014844007,-0.07681904,-9.815392,-8.342774,3.1917133,1.6523851
11:22:16.061,-0.02994843,-0.029216768,-9.821927,-8.48857,3.1412287,1.7186588
11:22:16.071,-0.05067824,0.013786612,-9.780037,-8.674433,3.0778425,1.770046
11:22:16.081,-0.040640306,0.03514719,-9.812576,-8.867779,3.0165205,1.8020848
11:22:16.091,-0.026690288,0.047538258,-9.769251,-9.088544,2.8452759,1.8204021
11:22:16.101,-0.029505784,0.08489376,-9.738107,-9.337155,2.678786,1.8207797
11:22:16.111,-0.056358084,0.1148122,-9.719305,-9.561242,2.473091,1.7842556
11:22:16.121,-0.036392808,0.17088374,-9.680467,-9.935489,2.3320673,1.7180355
11:22:16.131,-0.051027797,0.1482417,-9.716518,-10.282101,2.1873703,1.6817621
11:22:16.141,-0.037146892,0.1656619,-9.674777,-10.523845,1.9343097,1.6483539
11:22:16.151,-0.01696543,0.2167306,-9.629574,-10.842119,1.7275549,1.5383149
11:22:16.161,-0.03889058,0.24294253,-9.619629,-11.113555,1.441228,1.4750348
11:22:16.171,-0.027745506,0.28070787,-9.592065,-11.504765,1.1439661,1.3372651
11:22:16.181,-0.051582437,0.25377348,-9.592686,-11.828142,0.9029473,1.1724898
11:22:16.191,-0.03557342,0.29000574,-9.593973,-12.080102,0.57832664,1.0440162
11:22:16.201,-0.0409467,0.29872277,-9.578631,-12.325994,0.3012657,0.90763015
11:22:16.211,-0.052341644,0.33760262,-9.554343,-12.553522,0.007335214,0.7050468
11:22:16.221,-0.019394388,0.35629904,-9.578396,-12.817498,-0.32867438,0.50935113
11:22:16.231,-0.038369816,0.3422598,-9.254809,-13.130701,-0.6610813,0.33397385
11:22:16.241,-0.05202542,0.32543257,-9.7762,-13.217759,-0.581195,0.07709863
11:22:16.251,-0.01548783,0.34192926,-9.343108,-13.34928,-1.3381071,-0.051761653
11:22:16.261,-0.124055915,0.36765826,-9.693239,-13.374698,-1.3030807,-0.28523934
11:22:16.271,-0.0067577776,0.4128545,-9.509822,-13.224466,-1.675263,-0.4842544
11:22:16.281,-0.09621581,0.46161503,-9.497303,-13.15982,-2.0234196,-0.6954681
11:22:16.291,-0.026049439,0.27581587,-9.557685,-13.071839,-2.1363232,-0.92280173
11:22:16.301,-0.0009891974,0.4118871,-9.397109,-13.052091,-2.6377463,-1.1409951
11:22:16.311,-0.07420905,0.47216374,-9.766175,-13.088229,-2.750601,-1.263306
11:22:16.321,-0.042417444,0.35866535,-9.504267,-12.928535,-3.1465077,-1.4741467
11:22:16.331,-0.11006787,0.28676203,-9.602013,-12.805926,-3.1782527,-1.7023721
11:22:16.341,-0.05889678,0.40018275,-9.456043,-12.721992,-3.4510515,-1.8365586
11:22:16.351,-0.06975005,0.36365375,-9.626049,-12.626138,-3.6115193,-2.0364447
11:22:16.361,-0.011934277,0.33210847,-9.618647,-12.5297575,-3.6601412,-2.1278691
11:22:16.371,0.022344561,0.53207564,-9.567497,-12.5292225,-4.1317997,-2.2267327
11:22:16.381,-0.058977038,0.33496198,-9.576711,-12.4189205,-3.6955397,-2.3998697
11:22:16.391,-0.08986378,0.31439972,-9.654124,-12.270568,-4.5650234,-2.3994
11:22:16.401,0.008928116,0.46889094,-9.738788,-12.051577,-4.0148497,-2.5872636
11:22:16.411,-0.018842977,0.38050517,-9.590883,-11.825977,-4.31985,-2.6061425
11:22:16.421,-0.027201926,0.3671217,-9.620773,-11.439713,-4.2745633,-2.6192207
11:22:16.431,0.0016068963,0.39956504,-9.865332,-11.167996,-4.1721253,-2.711668
11:22:16.441,-0.033564053,0.37795487,-9.721045,-11.03507,-4.100517,-2.713402
11:22:16.451,-0.0839116,0.38923094,-9.778063,-10.931664,-4.2109046,-2.726032
11:22:16.461,0.053320196,0.4040046,-9.665298,-10.688216,-4.1451144,-2.6596887
11:22:16.471,-0.022465613,0.54843646,-9.802319,-10.499882,-4.0716743,-2.652971
11:22:16.481,-0.0130774835,0.4017353,-9.586075,-10.176323,-4.0762167,-2.5991523
11:22:16.491,-0.008623207,0.7518231,-9.778994,-10.702079,-3.945334,-2.844906
11:22:16.501,0.0097012445,0.49112788,-9.749059,-11.42528,-3.79263,-2.9568496
11:22:16.511,0.0042470973,0.63508874,-9.923575,-11.029491,-3.7182922,-2.840305
11:22:16.521,-0.018812371,0.5499294,-9.789975,-11.149703,-3.5979486,-2.7985232
11:22:16.531,-0.05566808,0.5211049,-9.888328,-11.098124,-3.4144366,-2.7712102
11:22:16.541,-0.04145067,0.6111997,-9.9391775,-11.133879,-3.2051673,-2.702312
11:22:16.551,-0.01217659,0.7199348,-9.90629,-11.068938,-3.047938,-2.5817163
11:22:16.561,-0.04611467,0.72256744,-9.954519,-11.032368,-2.8052564,-2.4293926
11:22:16.571,-0.037340667,0.6300583,-9.910568,-10.931649,-2.6457067,-2.3239923
11:22:16.581,-0.037780646,0.70089847,-9.942748,-10.81004,-2.350667,-2.1640427
11:22:16.591,-0.07938778,0.7378003,-9.962635,-10.639978,-2.0965595,-1.9494193
11:22:16.601,-0.058921125,0.8245991,-9.9755745,-10.562546,-1.9108224,-1.8190811
11:22:16.611,-0.08174945,0.8234867,-10.0053215,-10.353113,-1.6910472,-1.5451678
11:22:16.621,-0.061457552,0.8353644,-9.956846,-10.306456,-1.4803165,-1.3351679
11:22:16.631,-0.086751,0.8425272,-9.965803,-10.162067,-1.1742995,-1.1294177
11:22:16.641,-0.108198635,0.8790279,-9.998242,-9.979773,-0.94189775,-0.8908916
11:22:16.651,-0.089010194,0.9665486,-9.98996,-9.823508,-0.69235533,-0.6639703
11:22:16.661,-0.102730036,0.98750526,-9.9788065,-9.684798,-0.4518196,-0.43282855
11:22:16.671,-0.10512088,0.9857751,-9.977557,-9.466164,-0.27170867,-0.16192234
11:22:16.681,-0.12498137,0.98633224,-9.965602,-9.264657,-0.045568224,0.120333776
11:22:16.691,-0.13607107,1.0220929,-9.961892,-9.092336,0.18128249,0.33985835
11:22:16.701,-0.12794365,1.0909773,-9.962346,-8.935446,0.3150444,0.6086797
11:22:16.711,-0.15525198,1.1023874,-9.963783,-8.7676735,0.4998363,0.8336922
11:22:16.721,-0.12341284,1.1587268,-9.935922,-8.819492,0.60972756,0.9881262
11:22:16.731,-0.14279212,1.1126628,-9.930568,-8.850648,0.83724535,1.184278
11:22:16.741,-0.2015445,1.1773682,-9.942956,-8.730517,0.9444769,1.42375
11:22:16.751,-0.095793515,1.1980226,-9.698502,-8.796675,1.1652658,1.6030787
11:22:16.761,-0.22279073,1.2909622,-9.929887,-8.770041,1.0340307,1.7838501
11:22:16.771,-0.19884154,1.2184844,-10.052429,-8.683622,1.0796613,1.9685206
11:22:16.781,-0.12137424,1.3622953,-9.730848,-8.867038,1.5541021,2.0542643
11:22:16.791,-0.20622206,1.2999293,-9.906546,-9.215143,1.20166,2.1175623
11:22:16.801,-0.11863146,1.27755,-9.862504,-9.151442,1.4071401,2.1936996
11:22:16.811,-0.17852344,1.3040992,-9.750518,-9.231875,1.4697558,2.2519836
11:22:16.821,-0.19047873,1.3497071,-9.631727,-9.181691,1.3352706,2.3038726
11:22:16.831,-0.1929776,1.2960975,-9.8241205,-9.084304,1.4040403,2.2668025
11:22:16.841,-0.19119371,1.4239017,-9.707418,-9.128076,1.54551,2.2264724
11:22:16.851,-0.20047684,1.4003322,-9.697241,-9.393244,1.349443,2.1630216
11:22:16.861,-0.19266912,1.308964,-9.819112,-9.240122,1.4381284,2.129415
11:22:16.871,-0.17760015,1.4314406,-9.550381,-9.1603985,1.3320385,1.9928782
11:22:16.881,-0.21405762,1.3555712,-9.638459,-8.938616,1.3630776,1.8994213
11:22:16.891,-0.16846496,1.4330819,-9.608029,-8.703593,1.2645043,1.7269801
11:22:16.901,-0.16829607,1.4128997,-9.53155,-8.500379,1.1953105,1.6339928
11:22:16.911,-0.22588332,1.3658171,-9.54952,-8.379715,1.1913419,1.390188
11:22:16.921,-0.20902182,1.3906937,-9.481544,-8.151593,1.1707326,1.2238739
11:22:16.931,-0.2022383,1.4072587,-9.587796,-7.981388,1.2225529,1.0350572
11:22:16.941,-0.18678242,1.3863188,-9.480547,-7.661298,1.258699,0.8576592
11:22:16.951,-0.24231361,1.3821182,-9.498233,-7.4476733,1.2047237,0.67646086
11:22:16.961,-0.20168722,1.3265753,-9.494104,-7.2692685,1.3373306,0.51398695
11:22:16.971,-0.21543773,1.462455,-9.502508,-7.054528,1.1702187,0.24986382
11:22:16.981,-0.19615716,1.410722,-9.495947,-6.647247,1.3067598,0.10206202
11:22:16.991,-0.18872361,1.3725038,-9.34834,-6.2646666,1.2557443,-0.078065425
11:22:17.001,-0.24385269,1.3145845,-9.536905,-5.8694816,1.1799377,-0.26238024
11:22:17.011,-0.17064823,1.3861872,-9.34489,-5.5830874,1.2849675,-0.42970073
11:22:17.021,-0.2070174,1.2780582,-9.687183,-5.1640162,1.4059473,-0.54986113
11:22:17.031,-0.20654504,1.3968436,-9.338493,-4.7386317,1.2101761,-0.7135203
11:22:17.041,-0.13107222,1.3204625,-9.509482,-4.278558,1.484708,-0.8391517
11:22:17.051,-0.20594452,1.3584747,-9.423732,-3.8037589,1.3422046,-0.9352866
11:22:17.061,-0.16813736,1.365397,-9.48886,-3.4078655,1.5235887,-1.0535872
11:22:17.071,-0.21542187,1.3883168,-9.368326,-2.9824898,1.2517785,-1.1354398
11:22:17.081,-0.20058735,1.3109821,-9.483532,-2.5842633,1.5407667,-1.1777008
11:22:17.091,-0.11205651,1.3899115,-9.647304,-2.2005394,1.291806,-1.2654835
11:22:17.101,-0.16108876,1.3076999,-9.355752,-1.7574003,1.4396613,-1.3022968
11:22:17.111,-0.12878917,1.2885969,-9.3488035,-1.3108107,1.3192267,-1.3137654
11:22:17.121,-0.14437452,1.4145985,-9.444127,-0.82872885,1.2440689,-1.3878042
11:22:17.131,-0.19143307,1.293742,-9.460951,-0.34691703,1.2186333,-1.3626288
11:22:17.141,-0.13716339,1.3276786,-9.398766,0.09577316,1.1700889,-1.3966916
11:22:17.151,-0.15187299,1.2304696,-9.58652,0.5874771,1.0696651,-1.4065348
11:22:17.161,-0.12726185,1.3619136,-9.432648,1.1412084,1.0105655,-1.3445008
11:22:17.171,-0.19573842,1.3680501,-9.52058,1.4414295,0.9347077,-1.4081295
11:22:17.181,-0.1582422,1.295413,-9.561699,1.8070081,0.8683769,-1.3016179
11:22:17.191,-0.10692308,1.3808576,-9.46992,2.1681297,0.71298784,-1.3504573
11:22:17.201,-0.14635265,1.2983257,-9.600806,2.379408,0.59491724,-1.3408957
11:22:17.211,-0.122606255,1.3382933,-9.539749,2.6258576,0.44289443,-1.3363657
11:22:17.221,-0.12999415,1.4319775,-9.512645,2.9669414,0.29517752,-1.262799
11:22:17.231,-0.17041284,1.3168083,-9.669914,3.172304,0.17703198,-1.2805516
11:22:17.241,-0.08020379,1.3282795,-9.569593,3.3597345,0.041991215,-1.2828219
11:22:17.251,-0.12338697,1.3362257,-9.630161,3.5094154,-0.09711386,-1.2711855
11:22:17.261,-0.15136869,1.3270216,-9.670089,3.7452097,-0.15082744,-1.3007014
11:22:17.271,-0.1366455,1.291319,-9.622252,3.982383,-0.3297767,-1.3073095
11:22:17.281,-0.14846407,1.4505635,-9.723757,4.216134,-0.4781884,-1.2723832
11:22:17.291,-0.1088583,1.3043131,-9.63741,4.4167566,-0.6364986,-1.3128991
11:22:17.301,-0.11969848,1.3296146,-9.709647,4.643293,-0.71758056,-1.2864623
11:22:17.311,-0.1383085,1.3337998,-9.650809,4.836814,-0.89796585,-1.3372713
11:22:17.321,-0.12661003,1.3340939,-9.765396,5.192248,-0.96518606,-1.341328
11:22:17.331,-0.12640971,1.3286226,-9.726093,5.365167,-0.9766509,-1.3362886
11:22:17.341,-0.08561315,1.3100761,-9.691348,5.6515703,-1.2267563,-1.3697972
11:22:17.351,-0.11501919,1.3351799,-9.807961,5.8572354,-1.1237547,-1.375006
11:22:17.361,-0.145698,1.289164,-9.7422495,6.048906,-1.296366,-1.4421747
11:22:17.371,-0.10834392,1.3140522,-9.759655,6.3402295,-1.1870327,-1.5007529
11:22:17.381,-0.12020483,1.3241768,-9.755204,6.5720344,-1.3623924,-1.5059856
11:22:17.391,-0.10452083,1.3291306,-9.923073,6.897857,-1.2925055,-1.5927268
11:22:17.401,-0.08990111,1.19732,-9.690292,7.2705436,-1.402675,-1.6226469
11:22:17.411,-0.14835393,1.2649124,-9.858324,7.4904776,-1.2206057,-1.7545938
11:22:17.421,-0.10497245,1.2334229,-9.790863,7.826132,-1.2142929,-1.7939892
11:22:17.431,-0.10764967,1.2676177,-9.902061,8.223036,-1.0327992,-1.8377446
11:22:17.441,-0.11418524,1.2579926,-9.833004,8.6483,-0.97666126,-1.9178388
11:22:17.451,-0.11372841,1.1603531,-9.891305,8.9469795,-0.7973781,-1.9390651
